URL,Name,Is_ISA_Compatible,Ticker,SEDOL_ID,Sector,ETF_Type,Exchange,Country,Indices,Currency,Open_price,Year_low,Year_high,Dividend_yield,PE_ratio,Market_capitalisation,Volume,GBP_Open,GBP_Year_low,GBP_Year_high,GBP_Market_capitalisation
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-switzerland-ucits-etf-1d,db X-trackers  Switzerland UCITS ETF 1D  (XSMI),True,XSMI,B1HPZL0,ETF 1x,Regional,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,125.54,120.12,126.22,3.31%,0,0,0,107.23420714658704,102.60453212082233,107.81505198376784,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-eurozone-government-bond-1-3,db X-trackers  Eurozone Government Bond 1-3 UCITS ETF 1C  (DBXP),True,DBXP,B1Z9020,ETF 1x,Bonds,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,164.07,158.92,165.01,0%,0,0,0,140.14590064155277,135.7468551834922,140.94883321059683,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-germany-government-bond-ucits,db X-trackers  Germany Government Bond UCITS ETF 1D  (D5BB),True,D5BB,B432D56,ETF 1x,Bonds,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,167.94,161.16,175.34,1.23%,0,0,0,143.45159111197887,137.66022641185253,149.77254963424065,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-eurozone-government-bond-short,db X-trackers  Eurozone Gov Bond Short Daily Swap UCITS ETF  (DXSV),True,DXSV,B2RJVJ9,ETF -1x,Bonds,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,81.14,78.41,82.19,0%,0,0,0,69.30845601301635,66.9765348284522,70.20534877631025,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ftse-mib-ucits-etf-1d,db X-trackers  FTSE MIB UCITS ETF 1D  (DBXI),True,DBXI,B1HPZ65,ETF 1x,Index,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,32.75,24.2,33,3.69%,0,0,0,27.974512378928832,20.671242734964203,28.18805827495119,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-bloomberg-commodity-ex-agricultur,db X-trackers  Bloomberg Com Ex-Agri & Livestock Swap UCITS ETF  (XDBC),True,XDBC,B236VD8,ETF 1x,ETC - Agri,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,23.53,21.64,24.95,0%,0,0,0,20.098939733624288,18.484532759695266,21.311880423031276,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-eur-overnight-rate-swap-ucits,db X-trackers  EUR Overnight Rate Swap UCITS ETF 1C  (XEON),True,XEON,B1Z9161,ETF 1x,Rate Swap,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,140.68,135.58,140.76,0%,0,0,0,120.16654660970102,115.81021033084492,120.23488129642816,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-global-inflation-linked-bond,db X-trackers  Global Inflation-Linked Bond UCITS ETF 1C EUR Hdg  (XGIN),True,XGIN,B1Z9127,ETF 1x,Bonds,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,211.51,201.03,221.23,0%,0,0,0,180.66836987075533,171.7165259094981,188.97103430810458,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-north-america-high-dividend,db X-trackers  MSCI North America High Dividend Yield UCITS ETF  (XDND),True,XDND,BYWVHV8,ETF 1x,High Dividend,SIX Swiss Exchange,Ireland,n/a,CHF,0,0,0,0%,0,0,0,0,0,0,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-europe-value-ucits-etf-1c,db X-trackers  MSCI Europe Value UCITS ETF 1C  (D5BL),True,D5BL,B4PT173,ETF 1x,Regional,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,30.24,26.08,30.51,0%,0,0,0,25.83051158286436,22.277107873052334,26.06114115056851,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-esg-screened-ucits-etf,db X-trackers  MSCI USA ESG Screened UCITS ETF 1C  (XRSS),True,XRSS,BWBXSK7,ETF 1x,ESG,London Stock Exchange,,,GBX,3412,2632,3421,0%,0,0,147,34.12,26.32,34.21,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-consumer-staples-ucits,DB x-trackers  MSCI USA Consumer Staples UCITS ETF 1D  (XSCS),True,XSCS,BF2LFM2,ETF 1x,Consumer Staples,London Stock Exchange,,,GBX,3345,3040.25,3422,0%,0,0,190,33.45,30.4025,34.22,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-spain-ucits-etf-1c,db X-trackers  Spain UCITS ETF 1C  (XESP),True,XESP,B8DLDC8,ETF 1x,Regional,Frankfurt Stock Exchange,Luxembourg,n/a,EUR,31.75,24.69,32.1,0%,0,0,0,27.120328794839402,21.089792691168025,27.419293049270703,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-world-health-care-ucits-etf,DB Xtrackers  MSCI World Health Care Index UCITS ETF  (XDWH),True,XDWH,BDGSV72,ETF 1x,Healthcare,London Stock Exchange,,,USD,53.73,45.2,54.31,0%,0,0,6420,42.14746642034717,35.456271769955194,42.60243627934218,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-world-communication-services,DB Xtrackers  MSCI World Communication Services UCITS ETF  (XWTS),True,XWTS,BDGSVF0,ETF 1x,Communications,London Stock Exchange,,,USD,20.74,14.59,20.78,0%,0,0,21006,16.26909461302811,11.444845246098367,16.30047184468294,0
https://www.hl.co.uk/shares/shares-search-results/x/x-financial-adr-each-repr-6-ord-shs-spon,X Financial  (XYF),True,XYF,BN0TDW0,Consumer Finance,## Not ETF,New York Stock Exchange,Cayman Islands,n/a,USD,4.3,2.69,5,0%,0,203940000,0,3.373052402893967,2.110118828787156,3.9221539568534505,159976815.59213853
https://www.hl.co.uk/shares/shares-search-results/x/x-fab-silicon-foundries-se-npv,X-FAB Silicon Foundries SE  (XFAB),True,XFAB,BD97P41,Semiconductors,## Not ETF,Euronext Paris,Belgium,Euronext Next 150,EUR,7.24,6.64,11.62,0%,0,948170000,0,6.184289148807473,5.6717789983538145,9.925613247119175,809911248.9260749
https://www.hl.co.uk/shares/shares-search-results/x/x3-holdings-co-ltd.-usd0.4,X3 HOLDINGS CO LTD.  (XTKG),True,XTKG,BQXST05,Systems Software,## Not ETF,NASDAQ,Cayman Islands,n/a,USD,0.51,0.41,27.58,0%,0,132449999.99999999,0,0.4000597035990519,0.3216166244619829,21.634601226003632,103897858.31704788
https://www.hl.co.uk/shares/shares-search-results/x/x4-pharmaceuticals-inc-npv,X4 Pharmaceuticals Inc  (XFOR),True,XFOR,BFY8WQ4,Biotechnology,## Not ETF,NASDAQ,United States,n/a,USD,0.85,0.57,2.58,0%,0,140170000,0,0.6667661726650865,0.4471255510812933,2.0238314417363803,109953664.02642962
https://www.hl.co.uk/shares/shares-search-results/x/xaar-ordinary-10p,Xaar  (XAR),True,XAR,0157081,Electronic & Electrical Equipment,## Not ETF,London Stock Exchange,,,GBX,110.5,90.6,212,0%,23.44,8877000000,27564,1.105,0.9059999999999999,2.12,88770000
https://www.hl.co.uk/shares/shares-search-results/x/xbiotech-inc-npv,XBiotech Inc  (XBIT),True,XBIT,BWD1LM2,Biotechnology,## Not ETF,NASDAQ,Canada,NASDAQ Comb. Composite,USD,6.22,3.05,7.21,0%,0,193580000,0,4.879159522325692,2.3925139136806046,5.655746005782675,151850112.59353817
https://www.hl.co.uk/shares/shares-search-results/x/xbrane-biopharma-ab-npv,Xbrane Biopharma AB  (XBRANE),True,XBRANE,BYN69C7,Biotechnology,## Not ETF,Stockholm Stock Exchange,Sweden,n/a,SEK,1.44,0.13,1.99,0%,0,2190000000,0,0.10918955643721918,0.0098573905116934,0.1508939009097682,166059117.08160418
https://www.hl.co.uk/shares/shares-search-results/x/xbt-provider-bitcoin-tracker-one,XBT Provider  Bitcoin Tracker One  (BIT-XBT),True,BIT-XBT,BYNCND4,ETF 1x,Blockchain & Crypto,Stockholm Stock Exchange,Sweden,n/a,SEK,3550.62,1830,3575,0%,0,0,0,269.22959922022164,138.76172797229938,271.0782390715685,0
https://www.hl.co.uk/shares/shares-search-results/x/xbt-provider-ether-tracker-euro,XBT Provider  Ether Tracker Euro  (ETH.XBTE),True,ETH.XBTE,BYWHFX4,ETF 1x,Blockchain & Crypto,Stockholm Stock Exchange,Sweden,n/a,EUR,342.96,174.25,356.19,0%,0,0,0,292.9508019993109,148.84148952758318,304.25165081681405,0
https://www.hl.co.uk/shares/shares-search-results/x/xbt-provider-bitcoin-tracker-euro,XBT Provider  Bitcoin Tracker Euro  (BIT-XBTE),True,BIT-XBTE,BYZDV42,ETF 1x,Blockchain & Crypto,Stockholm Stock Exchange,Sweden,n/a,EUR,3158.86,1606.48,3200,0%,0,0,0,2698.2463564367367,1372.2288441679875,2733.3874690861758,0
https://www.hl.co.uk/shares/shares-search-results/x/xbt-provider-ether-tracker-one,XBT Provider  Ether Tracker One  (ETH.XBT),True,ETH.XBT,BF03014,ETF 1x,Blockchain & Crypto,Stockholm Stock Exchange,Sweden,n/a,SEK,385,190,397,0%,0,0,0,29.193041130784298,14.4069553632442,30.102954101094458,0
https://www.hl.co.uk/shares/shares-search-results/x/xcel-brands-inc-usd0.001,Xcel Brands Inc  (XELB),True,XELB,B3T7LG5,Apparel Retail,## Not ETF,NASDAQ,United States,n/a,USD,0.8,0.51,2.1,0%,0,19400000,0,0.6275446330965521,0.4000597035990519,1.6473046618784493,15217957.352591386
https://www.hl.co.uk/shares/shares-search-results/x/xcel-energy-inc-com-stk-usd-2.5,Xcel Energy Inc  (XEL),True,XEL,2614807,Electric Utilities,## Not ETF,NASDAQ,United States,NASDAQ Comb. Composite,USD,51.76,46.79,71.94,4.22%,0,28590000000,0,40.60213776134692,36.70351672823459,56.43195113120744,22426876325.28803
https://www.hl.co.uk/shares/shares-search-results/x/xencor-inc-usd0.01,Xencor Inc  (XNCR),True,XNCR,BGCYWN8,Biotechnology,## Not ETF,NASDAQ,United States,NASDAQ Comb. Composite,USD,21.92,16.49,30.15,0%,0,1350000000,0,17.194722946845527,12.935263749702678,23.650588359826305,1058981568.3504316
https://www.hl.co.uk/shares/shares-search-results/x/xenetic-biosciences-inc-usd1.001,Xenetic Biosciences Inc  (XBIO),True,XBIO,BMWGSB6,Biotechnology,## Not ETF,NASDAQ,United States,n/a,USD,4.2,2.55,5.97,0%,0,6450000,0,3.2946093237568985,2.0002985179952595,4.6830518244830195,5059578.604340951
